"Step","episodes_avail: 32 - normalized_score","episodes_avail: 32 - normalized_score__MIN","episodes_avail: 32 - normalized_score__MAX","episodes_avail: 64 - normalized_score","episodes_avail: 64 - normalized_score__MIN","episodes_avail: 64 - normalized_score__MAX","episodes_avail: 128 - normalized_score","episodes_avail: 128 - normalized_score__MIN","episodes_avail: 128 - normalized_score__MAX","episodes_avail: 256 - normalized_score","episodes_avail: 256 - normalized_score__MIN","episodes_avail: 256 - normalized_score__MAX","episodes_avail: 512 - normalized_score","episodes_avail: 512 - normalized_score__MIN","episodes_avail: 512 - normalized_score__MAX","episodes_avail: 1024 - normalized_score","episodes_avail: 1024 - normalized_score__MIN","episodes_avail: 1024 - normalized_score__MAX","episodes_avail: 2048 - normalized_score","episodes_avail: 2048 - normalized_score__MIN","episodes_avail: 2048 - normalized_score__MAX","episodes_avail: 4096 - normalized_score","episodes_avail: 4096 - normalized_score__MIN","episodes_avail: 4096 - normalized_score__MAX","episodes_avail: 8192 - normalized_score","episodes_avail: 8192 - normalized_score__MIN","episodes_avail: 8192 - normalized_score__MAX","episodes_avail: 16384 - normalized_score","episodes_avail: 16384 - normalized_score__MIN","episodes_avail: 16384 - normalized_score__MAX","episodes_avail: 32768 - normalized_score","episodes_avail: 32768 - normalized_score__MIN","episodes_avail: 32768 - normalized_score__MAX","episodes_avail: 65536 - normalized_score","episodes_avail: 65536 - normalized_score__MIN","episodes_avail: 65536 - normalized_score__MAX","episodes_avail: 131072 - normalized_score","episodes_avail: 131072 - normalized_score__MIN","episodes_avail: 131072 - normalized_score__MAX"
"425500","25.11532943358411","24.02868767944401","27.13555859924977","20.459309291800253","19.259785393402616","22.366854342277367","23.236702215831578","21.233365097094264","26.77034301262419","27.840102556377236","25.47571274786912","29.4085763519273","28.792372565849764","27.014102168725966","29.958545073031146","27.42767322338194","27.04155714269019","27.799425535848215","29.0777502892458","27.40954600384094","30.686204487800744","23.475519440384076","20.541489524650704","24.750473763943713","28.662251348180455","27.553109773207325","30.23722353879805","48.62693362943688","46.92441198530926","51.352935751900716","62.53908352996794","61.33355062372","63.779356917729615","72.41546529329675","71.40920828420995","73.62940209200633","76.02396505205039","73.84685593654201","77.28428961731764"
"426000","28.43499373506969","26.742812873996307","29.399194214173214","23.782713957198236","21.59280667394638","26.645390861398983","22.428521155837846","20.417159402666645","23.77701532039579","28.486220291584598","26.450580772813144","30.062686628792317","27.490648271859452","24.542646358183763","29.304358697609302","27.814793787251975","26.171965158128486","29.584706536926415","26.08595125344666","19.68600956497261","30.019271051333124","25.776000402578017","21.023159733376744","31.627519476840376","27.511045374060647","25.60757725173878","29.026205809455234","46.413841044695275","44.54183328093341","48.17377175995702","62.83578945806217","60.074843985666924","65.32063961171984","72.70089400499656","71.99058371219976","74.22952824324526","76.80378370916884","75.24933773464936","78.45057809707451"
"426500","26.58830021124697","23.783712477280016","28.66819606435125","24.6133650311173","22.803272167264925","26.21070521467248","20.937237623756356","18.533024580242095","23.446455266790803","27.247466894942782","25.231277630401976","29.800429704739578","29.13406514656316","27.567180537532966","30.500746906235104","27.377892928466906","26.711775101591222","28.12082356341341","25.078658315895066","19.427791503202393","29.21804877145894","23.085649986891465","21.168829105069275","24.59006846067798","29.75083954618406","28.424586242452644","32.35860178467894","44.422255637414956","42.66778140548489","47.251840774214806","61.48582739578319","59.05774805087797","65.62245379556394","72.42251394366711","71.8751527507731","73.45131989536362","75.86243269217199","74.45364160657468","76.80338040768882"
"427000","25.586302924800638","25.199119217040224","26.070551527933084","22.73279649462697","20.198743197696256","24.62619987067666","21.63169646034255","17.009768966600678","27.439632845150296","26.511295781280353","24.396427015660443","27.372836415032108","28.760147336194436","25.89726594555056","32.58747631438205","28.691032673595586","27.74450149832603","30.45484982323089","25.49318901960567","22.615077985075143","28.696138953044954","23.624705267234454","17.641528949890166","30.736225260280975","26.122611321658752","24.195474904338315","28.0180378169808","46.31902429588181","44.35861300145298","49.80898250663359","60.66305408100593","58.310922894213356","63.328219939574694","71.89853146161899","69.90407283564257","75.24258409245085","76.29681386393347","74.55973381356223","78.35304809180876"
"427500","26.032112124127686","23.76559699147595","27.301213921655275","23.838415753492967","22.44716844665508","25.11888484775346","21.785636289998973","20.481227210248264","23.874642084492713","27.777284792728963","25.346743958769135","30.658975673841415","28.663863011893874","26.443180779136107","31.55764186817506","25.86660301462988","23.425156387463012","28.193545680919417","27.13150504766495","25.552497427732344","29.11585179578929","23.62543034163359","21.774861304983993","25.921692388680604","29.886629075283288","27.847351186421903","32.926852220320924","46.62488831155506","45.64848932877135","47.89495398825097","62.18795580236111","60.397984553739484","63.72806743257843","71.96695111703352","71.74504251028748","72.5887565860082","76.96497748971214","76.45620189012737","78.1512619608215"
"428000","25.55717045504279","24.31915871389703","27.174975417605346","21.828491083637477","20.34574121618806","23.24318852214574","23.16353682201933","20.919392570711214","24.63509725808572","27.647273332257022","23.54671621432883","31.052733614230828","27.367435582742395","26.575197170895315","28.439894337764777","29.121171578768973","27.902732826547794","30.578805424390715","26.31000453916903","24.963959331831088","28.13117449686754","23.212914075279517","20.875033047166923","25.338123277749595","27.811380832560488","25.030169699219364","31.203427429560964","47.40802970432404","46.62632404329281","49.146781609761796","61.224527234571966","58.55442785381302","62.95419368874031","72.63304745414057","71.05015754974833","75.81797896848582","76.55409967960199","74.93924379698372","77.8026701551618"
"428500","27.530752110811274","26.46171892096992","28.70323838999449","21.1342229921007","18.80449248466375","22.136453328739556","23.736981286904108","19.54993102224498","26.30825452564194","26.97029147823163","23.417743627073087","29.80773270690494","26.609866817829797","24.05160862487529","29.622710634530314","29.346448055490875","27.572185488353167","30.664030075826187","23.78756310821453","20.69586892778304","27.085557579068936","22.928793957135518","22.288540757084547","24.451442652541225","28.229912618733575","25.186026729144682","31.10807490470913","46.881234435113505","44.229825729735296","48.7966226703419","63.1622826066079","62.126105512811534","65.064460982899","73.38223947281148","72.58930956453543","73.78363202168423","76.17042490440092","74.97228632988349","76.73689163132497"
"429000","26.041507313367354","21.583225991112847","29.037017067548504","22.608510837200217","19.99514502312824","25.32381271380283","23.658325269267735","18.93318159814752","27.223390563417237","30.504232924477932","28.204471077963934","32.164181029950115","28.95308103082101","26.607891039290223","30.583122601740374","28.55155593936581","26.417556081097928","31.66560548166076","26.537439629576816","21.046259925220877","31.03277917691363","22.340067771099466","19.599653294295905","26.70000058837158","27.62922037958983","22.831122290874813","29.801649002214504","44.65744565859731","41.434697380351125","48.422733484605786","61.55255147561996","59.596574726652264","62.60859440423487","71.49878867546789","70.17703032312083","72.31837335191125","76.32402100199225","75.28237718072087","77.83083042303161"
"429500","26.896258028725743","23.82369006666398","32.996820969316346","21.966340637036403","17.114252671410775","26.119463503506328","21.046579726996864","18.929304532911793","23.797077864912684","26.725044877977144","22.166593411195993","30.647502567071548","28.985790266526024","26.481720011749317","32.61040218065086","27.891633318078288","25.22214423631281","31.455454268496958","26.638597794755462","21.16792021597457","30.646834756687475","23.1346102409612","21.5663829581242","24.167342387221876","28.89347213492917","26.70033839806108","31.28244915387838","45.944827168857074","44.0794109655186","47.499981414919915","62.67999673786083","62.332418213381125","63.14097614672134","71.64402984616683","69.1341228271074","73.51093721575339","75.7035704677165","74.89788557003281","76.73867178434143"
"430000","25.989920619437942","22.708345632891657","29.149677049140983","21.683838822140853","19.352590421684685","23.99837899322925","21.483663484879507","18.788422316664285","22.913679991861596","26.782314010504905","24.6052240662086","27.71064511003452","27.86401847286449","26.471662274890384","30.182436716700135","28.256296073433813","25.832096232125878","30.469484436932404","25.00991535399835","22.800915721317626","26.70462089705079","22.80650465217452","18.080199307858866","25.032637018008497","27.690068901023665","25.858572310051475","28.966228659806166","46.71295623059733","43.82330140962908","49.86554932455418","61.56981084582819","60.87606812497626","62.30030631616232","72.17541798926612","71.35559108370431","73.66415842789314","75.74852499368951","74.98639839455195","76.17336051862098"
"430500","25.510735353324122","22.520285005911887","28.85111915464696","20.443257688263635","17.513231862793894","22.937167540058876","22.557627497665486","19.674920737739875","25.9127784250403","28.081980211648844","25.81843636899243","29.535956211048358","27.07271811321308","24.395884304931368","30.80317989133224","26.971859496750707","26.045601010905095","28.378585077414403","25.96962328357345","24.018361536835744","28.437634336359213","23.086779128271292","20.404094156672365","29.73269013195379","27.31493834075073","25.31883022512632","29.74178261800849","46.96137051157865","46.46242344648842","47.257063132759534","62.146505210342525","60.67831004543748","64.26503518201943","73.68499896003358","72.34431744887246","74.62553528712304","77.3246451042664","75.72908697814307","78.41731476719859"
"431000","27.078141796662607","25.854548563477703","28.75993017196557","20.06023490597764","18.01704012193128","21.44642687561704","24.242568514841487","23.131512479689402","25.73311174736989","28.51702014065876","26.92147990100612","30.703960540833382","28.35132322793233","25.156385600040142","31.98437464621799","28.16090590663324","24.093175018160153","34.86983504471798","25.564191745698647","22.86175420338265","30.24564706746794","23.813515846702135","22.277996365360853","25.7518240766907","28.436307823768928","27.121354801706577","29.465170967235395","46.657045573828626","43.07436531197131","48.943869749365874","63.60826696088503","63.077110313952645","64.08504737875579","72.13370853378933","70.61691925223819","73.53321305902544","75.55382037815508","73.78862588617712","76.99302688871208"
"431500","25.482738143755487","23.10532015639282","27.12583493922583","22.00578518466841","19.88407195590036","24.712499004145947","24.478344596768174","21.33038164599866","26.86002872641283","27.205752011435486","24.494882234804","29.40898983979354","27.368922622431725","24.913971018003387","31.065647836083986","28.639898495838388","24.450079991590968","31.30168082282145","26.900039620292088","26.119277482331405","28.588323845158925","22.98643236714369","22.65961879188495","23.585561720476132","29.473205561259817","27.244487545646244","31.540472617469305","45.937084539262855","45.40063945500691","46.39790367697294","61.7105422824397","58.58184691399091","63.19244446675516","72.47267283729684","71.19930042961904","73.92424942832966","76.02744573561729","75.29015733506755","76.33531034820349"
"432000","25.73405726098739","23.928377091919508","27.47131997427903","22.62072579013563","21.284849704557104","24.700041664126946","22.29731000848366","19.44590702499877","25.706274147490525","27.068074832076775","24.330918936982957","29.13405517101121","27.607327396732543","27.166910444440635","27.827217513536233","27.28676306541157","26.232062782931166","28.33973117815505","24.820973481674194","21.319679830253033","26.43852370855958","23.480391777260582","21.643654505548774","25.371409542761086","28.639107534000562","26.652941984678364","31.057898644132553","45.769490610114765","43.976161221924784","46.8116663039395","62.046510630247454","60.67766277278349","63.69955693364563","71.41000697400543","70.0023950392453","74.1546997043658","76.32236415993529","74.63044344890332","77.4743148410234"
"432500","24.805025652494834","24.038700207514914","26.30134770415427","21.996241360851307","20.73630288293272","23.134235906879034","24.947072638172877","22.360244653206266","28.577028547460465","26.015644901594072","23.830489548846458","27.892368289574527","27.464953888133053","24.75345956108319","28.857434914934636","27.237088179894606","24.172849854652895","28.623444882168897","26.541054469784406","22.41601544861304","30.183620775814855","23.685243203639924","19.13771480222126","26.40252448072358","29.516214019145927","26.439225340654843","31.98540479595825","47.317321711494436","45.89184949349485","49.76676999114753","63.13007922657644","60.21869468711484","64.60390955354022","72.48418022200363","71.68828789604737","73.19313688724216","77.03766008806456","76.27249015192065","78.16613551982535"
"433000","25.011308965477674","22.383081964443964","28.08506778739269","21.85314601314885","19.443937855609597","24.018564432830377","25.090653018082087","22.560478497457257","26.6297705441543","28.593634989844936","27.670597262880538","30.89131220430255","31.45922506609453","29.598288116085573","33.56675368554921","28.066642716883592","27.306914825453145","28.398525226283116","25.40195910363135","22.149126472897255","27.212453196587628","23.422624320206076","22.001625268859787","24.538477017350424","28.041783214162827","26.05545082552573","30.580134623715104","47.436363591085254","46.909033064438134","48.483955635918974","62.496872977303624","60.40479376376753","63.699448274054426","72.29767587442454","71.6198454735437","72.7332402219111","76.7402574903594","75.88865377012431","77.7687715349127"
"433500","24.16570205812997","22.841035333902227","25.081848373385967","21.80674062618292","18.652414807939113","23.811825150375725","24.021774099169818","19.777868123553848","30.280369175441457","28.337119610968298","26.28586873179073","31.28016029050634","30.317750226191475","27.645943468430232","34.210893668515894","27.66595166421654","26.44313507555152","28.8658994084502","26.145972007242307","23.078304254976135","28.99053309349484","23.820214532384142","20.954483222617643","26.379581955008835","31.28966348517269","28.490818072909374","35.24046496023179","47.255073948107814","45.3481917002576","48.763715218298245","63.00915169724623","60.44924269114238","65.42154532886684","72.84172534144595","72.32605231368757","73.50496169353103","75.06085440617511","73.72157530418437","75.96402785769216"
"434000","24.87428324804545","22.69918885079449","28.25901677202242","22.74642718428955","19.62428475494328","25.924768994317276","21.511521981312132","20.18144701180388","23.028063735380016","28.168270243733538","24.451468441368217","29.64636392338002","30.549734226388587","29.34615170964513","32.238860124726344","28.1934686818062","26.11267513859748","29.32424093115047","25.719497594157925","23.22571354098355","28.076932359343104","23.8710174914547","20.970992570835215","25.84837223525321","28.35948154680251","26.578598730214935","30.14111372360398","45.496044930236714","43.532880844231705","47.511942802657394","62.17303768811618","58.409869770318224","66.13638032248231","72.78754036309606","71.53063167773533","74.351904104476","76.02630879316274","75.20260299107248","76.46498685005837"
"434500","25.860093899859855","22.56313018839316","28.765338770666894","22.86815877479323","22.35130299731235","23.70793117450999","25.523431156859044","22.891526279656247","27.01850456285591","27.298690326152652","26.51230274096697","28.506056276847897","27.26413124066424","24.399608440103343","29.238789207189424","29.326567374133077","27.95939873893356","30.285462564159104","25.745847079415423","23.173524500996916","27.385403198898917","23.794198076684843","22.21498666374626","26.17450113200153","26.707646899941892","24.983872927555005","28.904278246622027","45.98121740514186","44.19696883959087","48.323215947349034","61.8025589563518","58.17677203456542","63.533342664038585","72.87267614623086","71.94137032810504","73.67101378213886","76.21695089302538","75.55178819281487","77.26617868320568"
"435000","23.33340619820405","19.140221282045292","25.78473484216064","21.21278054339269","18.07759341009545","26.4670791841056","22.947551619703443","21.95511733169586","24.229787026664773","26.21050485694218","24.89133753542136","28.76367939010721","27.35001692886929","24.77700369118417","28.417339162546057","24.67234217772649","20.750469218327375","26.97901567942152","24.273610878183113","22.612237788808294","25.355820005887363","24.55014985992282","23.601675932314777","26.201281264636528","29.887016130139244","27.98672817308673","34.15315707670209","45.79619459531422","43.74793764774878","47.67122134426767","61.2300878569899","59.00636175853072","62.88702054559424","71.14225259152444","66.50284989416335","73.93454227837614","76.41575185271735","74.80325709582527","77.22297165869448"
"435500","26.019435982799976","22.456120787047627","29.586465322593412","22.97082195802652","19.350973166142165","24.41950163500264","24.207462616908828","21.97668536164629","25.93311995856472","28.01618366239253","25.43566487320854","30.829281362249073","26.872042145335797","23.85731169094591","32.724092711080594","28.39444732601177","27.508290300591664","29.792084072916737","25.457025679628146","20.98044873403889","30.428050901986154","24.916223228268578","24.514215681018957","25.430628373075535","29.31635190923361","27.285107240726443","31.95397695445827","47.333916658120344","45.83212394469133","48.12943428013114","62.02072739536024","58.824822279305025","63.92509857011073","71.74879592391949","71.00221485881754","72.45502460207459","77.53374474738236","76.27965737150264","79.39886810172898"
"436000","25.330194602267596","24.26801331137686","27.06225426160276","22.068027529825535","20.792488223253695","23.70638202212293","23.112317132352715","21.735624697089385","25.610875366775414","27.714640225944656","24.147186636015046","32.37673903323729","28.672713218289093","27.28740532805939","30.444783069782854","25.43145031941134","22.632134745698046","27.60100430263653","25.014014391685528","21.397452340620386","29.921603669225043","23.353145089434967","20.253067675849195","25.608033634034015","28.94188669419112","26.700332882678357","30.98837046134087","45.19400871244118","43.683238740811944","46.25854722752658","62.55065060756594","59.90993035222464","65.5328301801873","73.7902764519917","72.75709800450916","74.22968571434517","77.08338956486583","73.94008909539873","79.08675533474734"
"436500","26.13873947565922","24.0600007398743","27.67690607627217","22.367243848685938","20.348325009667395","24.813215435333927","23.61994326385954","20.95009109794903","27.75508923744624","26.76820666191957","25.867232295539246","27.994443813267477","28.27269480019016","27.076608275030207","29.05321813901801","28.753430797249358","26.701126193348816","30.81972444295527","25.541060663654527","22.480629950090645","30.575096511638485","24.48916379496401","21.892622833664667","27.32233364748596","28.79640619215016","25.99823706652916","30.698250306601448","46.86678136129639","45.13154183021466","48.58149604182317","62.97720044623928","59.34182410436604","64.39287069377778","72.84470483665454","70.01165096978937","74.54625661962704","77.51623945616407","75.52219760806847","79.0988667669395"
"437000","24.458296327777756","19.52597479242619","26.369741036387968","21.552353904247905","17.760816018361968","26.922359053677553","23.055286599233277","21.158092615074743","24.77451728008607","25.28397149917998","21.878002042756158","28.651119445562724","26.281819924536038","23.471162483833044","30.64475287959661","29.331969169408367","27.226164855182194","31.117946652532858","28.185397992045466","26.224998988111214","30.305677909147622","22.585189420204653","20.458387656498537","24.765520751821597","27.183829220655852","23.193932194199114","31.298206410684347","45.035100470246995","41.19145719398718","47.16286664916616","63.85028287618766","63.249588031821105","64.50671343096577","72.45889528059338","71.16999266369608","74.61089287803824","75.6209560947755","72.68717025947991","77.78528727214413"
"437500","25.395503158751662","23.369299416593908","27.94731293830012","22.441392439163334","19.899233385711497","24.877484932370542","22.297122938396495","20.347260732912947","23.230987795622912","26.710695125945083","25.171976500183714","28.369986683854293","28.370074911265498","27.698968132510256","29.476056293539216","27.311800377431883","26.30193340977828","28.950461267908906","25.163584070046028","23.514953767726972","26.521541974435152","23.667141968477623","20.942973986544477","26.105797718420114","28.57010443552624","24.33699952372629","31.558427629713353","46.527787813689066","44.50448396936079","47.95438018985714","61.60662826207415","60.11891510645947","62.77155604252743","72.69660369433068","70.62153991188666","74.91615346807946","75.66147210582989","74.65002616771642","77.12469623079298"
"438000","26.574287140805815","24.882233081428645","29.19924818319583","20.64393216173654","19.718858829006326","21.96495218983865","24.816546682397927","23.73368056363018","26.031856757181913","27.373568033809473","23.231413617492468","31.040203166059676","28.07741348262514","25.30435969173275","30.28200184654164","27.720478537791223","24.65014357926097","29.610017699311335","23.997906007784074","21.012612533302768","25.560067083943437","22.307996891183983","18.552422249992134","26.771604420696814","27.892598782448818","26.051294042288042","30.88142262762109","44.72633126134707","40.24253766396362","48.59861827466243","61.59966121142083","59.55461345632441","63.75712850958557","71.88827849569209","69.81191169832071","75.18575099191868","75.97465222302426","75.55571235476926","76.33192175626546"
"438500","27.247549344914628","24.310612291722933","29.489611397457804","21.909156188087863","20.92481499033466","22.972851815930255","23.901981478528363","21.707384793181742","26.502905654494185","28.469259833320262","25.222798042356327","30.747500476422967","27.785317705992494","26.08846155940523","30.633003670796345","26.09897450211261","23.83300066613571","28.17199489774666","25.491508438317286","21.27169115711097","29.900841783403763","22.22491871642697","20.533828860886572","24.216106115604305","29.401880449481283","25.286556566399682","32.01427955518965","46.41161099741335","44.73547730817661","48.730702779565725","63.405886698246135","62.62783334501544","63.703065121075475","73.33848990193894","72.52220238250386","74.5838569742369","75.9595960202793","73.98262602525878","77.3616155949211"
"439000","27.65579808503767","26.385817346650608","30.197314511465084","21.28066942717109","16.628253766625285","24.64613471073339","22.85127050672188","21.13738633882258","25.691834191326528","25.883676811009288","25.289920309050405","26.238402818025662","26.565879563862246","23.405552036768686","29.11037185591606","27.488502155115263","25.38951581213463","29.811308505588606","26.667302024951468","26.178416485470308","27.252501767685327","22.65821091865417","20.57566692903388","23.820454897314054","26.136361910382558","24.35461580704825","28.572278201735546","46.35095720584282","43.81559817679197","49.17370584953859","61.823921656626894","60.26538481871133","63.23830192990576","73.18282452268254","70.35231747739932","75.73455358608608","75.46212651229446","73.80504866817407","76.40444018513226"
"439500","26.106275807907295","24.475376417778428","29.335708069773","21.62940270246566","18.369420577427576","24.91791870964809","22.781242366977867","21.59516832618459","24.22496157821916","28.07582671856529","26.627877080345996","30.19565381010438","28.325915880069804","26.154713327032177","32.88231198332983","28.198788787297886","24.858518136169945","31.70914049351782","24.216057097286864","19.622130576374346","26.718520243014872","22.903620817586173","19.169022932146756","25.770906568045653","29.634764650520278","28.55280401169466","31.26921642373286","45.241485212594114","44.09614363549145","46.44325683517204","60.380337435131196","55.940369969223305","62.92947700856594","71.68649554174074","70.12774826755755","73.45490651263125","76.90523349562217","75.76404666410463","78.54855120867308"
"440000","27.10912272282671","23.238796045700465","32.11397525669371","22.598988393439583","21.691141913041882","23.360780755788483","23.536384783884223","22.860495556361727","24.72313156032839","26.702168824642797","25.17140996931016","28.648566828558614","26.624720769344382","23.06024717684844","29.546754708378227","28.370857295321727","26.88552138342326","29.433778981305398","25.833641174505825","22.208848596400298","29.33632434412441","23.78211234915038","22.200585382576406","24.77128178919848","27.496410542031434","23.89811033040336","29.949759254259583","45.520755903351755","43.773451349116826","47.6060345018656","62.33070382170468","59.11054600687149","64.46454892595708","72.1563550495502","71.24565502116312","73.07072127733409","76.86532455382152","75.27187329725582","77.92035749485069"
"440500","23.532045922425795","22.528600574524013","25.361445005214158","20.854562822155955","19.41147196316505","22.786161754835128","24.718462603256853","22.193609843002793","28.406075579128654","27.8614085730708","24.29853153071823","30.258222948849262","27.280095378972096","25.084149561605756","29.385862527612606","26.24998756665822","24.060318269123584","27.89781653636249","26.86028536642217","25.366420295390718","29.93275737082115","22.535527915268315","20.750471622556365","25.57653188234478","28.62595541071065","26.238588113924944","30.60227037221607","46.743948993343615","43.517957685964","48.77945045790373","62.56520426441355","61.345132799670886","64.97830366901856","72.6848842980036","71.68343482982867","74.45096994534364","75.7809096010015","74.29747060307912","77.15075444815297"
"441000","27.190372470100655","25.886389974333884","28.992811713682237","22.588323849857808","18.111630479339397","25.930674935511227","23.901068961629193","20.40355550597469","27.036738422101774","28.877548717108468","26.939269286263258","31.68928708719157","30.313071015208493","28.843191231509685","31.715356354725632","28.024750916834023","26.868387416922324","29.995388716996047","24.86298184803035","22.520206379177203","26.737406324862988","24.66130145333334","23.16785170375949","27.218894208124972","28.738620181564183","27.2831292837439","30.064740209814484","44.10356456262547","41.31646052267113","45.49691392388092","62.73249061464299","61.344909109940694","65.6100436681978","72.44210993635119","70.577253238072","73.40746209641898","76.54675311771204","73.5827137622429","78.27178163189488"
"441500","25.624879267315926","24.441308450657836","26.33875738584632","22.04102466643225","18.966162890178563","24.88173535118444","24.41899886921113","20.650172593081177","27.869538365361567","27.30151211082766","25.89376841529972","29.526825150424408","27.91009985572622","26.171076435508567","30.784953186023433","24.704187753598447","23.35022412872879","25.8455551137503","26.09284530860853","23.78488538188028","30.594920368782567","24.061654461894854","21.610901156117883","26.93784011974656","28.05858217388095","27.374691297741627","28.88689057258797","46.794146238132775","45.50074051638651","48.63544727759005","62.72892137451629","60.33418956952651","64.49495689344204","73.00536660211603","70.77515634720386","75.04838989836976","75.24809939679552","74.2098420442486","75.83269987983373"
"442000","26.188358659464555","23.24833901685388","29.108351882944426","21.39569460864124","17.937721623482826","25.831924823015207","21.68652206774687","18.488335969911727","23.787788487782112","26.692189375779588","24.587087997611786","28.465380191981897","28.644532367746812","24.180155659316064","33.37833448119924","28.396713240020468","27.10310372825424","30.597986739373606","25.54055055295599","23.911253569418818","27.557123904647273","22.248010314788246","19.347368479018314","25.708157412771413","26.77050297333518","23.17295813590146","31.97011672780269","45.970538972907804","41.35136803808133","47.88466888402344","60.927167647871016","59.232689003376116","62.463437149820834","72.02393304657802","71.53764501921837","73.1990097776943","76.02894649094243","73.43677080538352","77.55141592738507"
"442500","27.245089508673775","24.709207943548424","29.14118746852764","23.535325037575706","21.833723921487557","25.595613949336027","23.85157189371501","22.168430736282993","27.204143806457726","26.257891897146372","24.62285651602731","28.48131314829856","28.51964495742971","24.894935656187403","30.114701932978992","26.067159362994232","23.745245821147794","27.77135604663433","26.03763817707507","24.250502385511158","28.606215373218465","23.823968530766482","21.541849940832883","25.487718976461554","26.291646874611793","25.70590416127111","27.603053842773388","45.02499278311416","44.032540587644306","46.10845811751013","62.611008652692746","60.43292075683742","65.8531633868945","73.27339751737154","71.71225614228241","74.77325311161913","75.9678686912748","75.026932701337","77.78813463725378"
"443000","24.395961289273778","22.090661158748738","29.081411382654455","21.846090641018456","19.711099639181427","23.62924409073064","22.899025317100914","19.868801297061715","25.73145134669963","27.984366052151866","24.335374980743694","31.072103445398692","27.147288294792315","22.35722031759744","30.733626447052497","27.16317564572915","25.9906362047461","28.98345372613348","25.003353319650508","20.801745199173883","30.28338722766205","22.69247405376384","21.36637209587555","23.532340116935853","29.1899851544106","26.737433143294815","32.43057710969007","45.4282810849426","45.15972562467965","45.76166795260072","60.52133923384301","59.48093102030509","61.19876457053468","71.29055260165086","69.7681817590967","72.37380413351026","76.10822490245961","75.62071517230751","76.73366128492859"
"443500","27.12553481537548","25.558108334102727","29.362878666086047","20.410175064565454","19.602363246493503","21.67884512135696","23.527597746684265","21.82723263700265","25.071998936023626","26.111325006604737","23.911357734762298","27.528152863271032","28.188209851890164","25.189132639202118","32.34387911832855","26.905536885721475","23.7953295804118","29.258966457717072","26.69170643754488","19.65685380586826","30.435145310741575","22.65146633073005","21.48622350405052","23.508858809467608","28.173784687289768","27.58086807789755","28.862201681207228","46.65276047382665","45.70735003336163","49.0862054201037","62.37005141916757","60.51251201237463","63.58541929636116","71.47658595797996","70.67691179495017","72.45989344036211","75.91131297706013","72.79466340992067","77.92276964617808"
"444000","26.10716477484607","25.29541934737881","26.790661319710857","22.604080882898224","19.95771956431239","23.802536419076404","22.804482834561945","20.67298587526247","25.04986921793675","28.647452511130084","26.004534834215963","29.93293678661551","27.671067527788907","23.411292145985687","29.902816557047185","27.117591540110965","26.864483443381765","27.59092373090903","26.084963819710268","21.07991070616223","28.289957322938996","22.58264264051134","21.013951185712376","24.219666920781794","28.798079106424083","26.374031549767484","30.28546524840861","46.9230336903958","42.963743585273356","48.953300782400476","62.843869193436845","62.349526863859374","63.27215772913994","72.69543377350132","70.58407552673968","74.26664543102518","75.9291855389354","75.09806374592083","77.53910475639351"
"444500","25.044967252649222","22.379950388549066","27.955399028297652","22.994773081334323","16.833125413571473","25.873995202341554","24.364828533845134","22.97886514049403","25.261735146008796","28.691054819412642","26.077349118377224","31.814435389408956","26.910448349508545","24.749918890880142","28.76794844776892","29.381156872645274","27.496209639232777","30.80715797458289","24.713377089592942","21.903967127215385","27.10172141950974","23.199672464303937","21.670522962942922","25.440267793808935","28.32720434941833","26.999252099301625","30.208565481133178","46.673225751395094","40.107139231256376","50.54524239606426","60.100262482795365","58.32014619641952","61.52876876313835","72.84733822255079","71.29445845039672","74.27612721281515","77.07363842565245","75.51581441411165","78.07105755724467"
"445000","25.31634978203123","22.832556190506054","28.90276997190795","22.552863658063316","19.645320748529954","24.304398804202805","22.281233811382133","18.882067485318327","25.772453003235785","27.86533278256858","26.71885714783629","30.4797724739895","28.33727790785643","25.207958552527316","32.6639492613045","27.107551542220154","22.95995801358956","29.517150494873118","25.110816318996754","22.586463790134655","28.2483668875533","23.069439205316268","20.954431347155847","25.17207792846555","28.958520692188003","28.392886303507115","29.34267063622183","44.129627929928354","43.33335780517154","44.816678613566005","62.26372378146155","59.56738542338803","64.70056253791088","72.39464269963608","70.83811644663353","73.6961659360608","76.4825540546826","75.70492910826131","78.09546514822772"
"445500","26.36831491666432","23.858728612405567","28.86672908288625","23.01132579455996","22.416868000108387","23.712887457167938","22.215036302852464","17.059836392021584","26.723047824726677","26.46958596552418","24.2619463028969","28.63427273989477","28.824701175400833","27.073499950466562","30.722863338569372","27.668307715477845","24.38021720454525","31.716954186773595","24.972588471173538","22.134013764994496","26.66019012128018","24.284647051178826","20.52223427776328","26.15558073029546","29.0670650326377","27.680207362648446","30.778642281511697","46.913320645901244","43.27078999515546","50.14944943423908","61.730561685012276","58.96653838820918","63.75592977460792","72.0414107521673","71.22111320598718","72.39868150466809","77.07681658756543","76.6139872175307","77.3595094178422"
